,word,title
discovers,1,The Scarlet Letter
sail,1,The Scarlet Letter
alone,1,The Scarlet Letter
missing,1,The Scarlet Letter
shunned,1,The Scarlet Letter
hundred,1,The Scarlet Letter
four,1,The Scarlet Letter
stop,1,The Scarlet Letter
story,1,The Scarlet Letter
shape,1,The Scarlet Letter
also,1,The Scarlet Letter
trying,1,The Scarlet Letter
deathbed,1,The Scarlet Letter
reader,1,The Scarlet Letter
apparently,1,The Scarlet Letter
attaches,1,The Scarlet Letter
medicine,1,The Scarlet Letter
returning,1,The Scarlet Letter
new,1,The Scarlet Letter
grows,1,The Scarlet Letter
tells,1,The Scarlet Letter
link,1,The Scarlet Letter
along,1,The Scarlet Letter
father,1,The Scarlet Letter
came,1,The Scarlet Letter
number,1,The Scarlet Letter
seared,1,The Scarlet Letter
aware,1,The Scarlet Letter
documents,1,The Scarlet Letter
reveals,1,The Scarlet Letter
may,1,The Scarlet Letter
practicing,1,The Scarlet Letter
flee,1,The Scarlet Letter
leave,1,The Scarlet Letter
tortures,1,The Scarlet Letter
book,1,The Scarlet Letter
final,1,The Scarlet Letter
torment,1,The Scarlet Letter
tombstone,1,The Scarlet Letter
probably,1,The Scarlet Letter
hair,1,The Scarlet Letter
decide,1,The Scarlet Letter
sins,1,The Scarlet Letter
officials,1,The Scarlet Letter
care,1,The Scarlet Letter
crowd,1,The Scarlet Letter
seamstress,1,The Scarlet Letter
condition,1,The Scarlet Letter
holiday,1,The Scarlet Letter
leaving,1,The Scarlet Letter
woman,1,The Scarlet Letter
waiting,1,The Scarlet Letter
aristocrat,1,The Scarlet Letter
scholar,1,The Scarlet Letter
preaches,1,The Scarlet Letter
sworn,1,The Scarlet Letter
standing,1,The Scarlet Letter
recognize,1,The Scarlet Letter
written,1,The Scarlet Letter
seven,1,The Scarlet Letter
punish,1,The Scarlet Letter
prison,1,The Scarlet Letter
product,1,The Scarlet Letter
atop,1,The Scarlet Letter
manage,1,The Scarlet Letter
chest,1,The Scarlet Letter
shaming,1,The Scarlet Letter
ailing,1,The Scarlet Letter
self,1,The Scarlet Letter
pass,1,The Scarlet Letter
days,1,The Scarlet Letter
church,1,The Scarlet Letter
flesh,1,The Scarlet Letter
post,1,The Scarlet Letter
test,1,The Scarlet Letter
infant,1,The Scarlet Letter
asks,1,The Scarlet Letter
sees,1,The Scarlet Letter
punishment,1,The Scarlet Letter
removes,1,The Scarlet Letter
public,1,The Scarlet Letter
suspects,1,The Scarlet Letter
learned,1,The Scarlet Letter
lets,1,The Scarlet Letter
attempt,1,The Scarlet Letter
secret,1,The Scarlet Letter
hands,1,The Scarlet Letter
happened,1,The Scarlet Letter
red,1,The Scarlet Letter
detailed,1,The Scarlet Letter
home,1,The Scarlet Letter
worsening,1,The Scarlet Letter
booked,1,The Scarlet Letter
clock,1,The Scarlet Letter
year,1,The Scarlet Letter
together,1,The Scarlet Letter
opens,1,The Scarlet Letter
patch,1,The Scarlet Letter
deepens,1,The Scarlet Letter
provide,1,The Scarlet Letter
gold,1,The Scarlet Letter
ahead,1,The Scarlet Letter
long,1,The Scarlet Letter
receives,1,The Scarlet Letter
help,1,The Scarlet Letter
share,1,The Scarlet Letter
heart,1,The Scarlet Letter
reprieve,1,The Scarlet Letter
wearing,1,The Scarlet Letter
round,1,The Scarlet Letter
adultery,1,The Scarlet Letter
time,1,The Scarlet Letter
still,1,The Scarlet Letter
nameless,1,The Scarlet Letter
century,1,The Scarlet Letter
older,1,The Scarlet Letter
europe,1,The Scarlet Letter
marks,1,The Scarlet Letter
resolves,1,The Scarlet Letter
customs,1,The Scarlet Letter
mark,1,The Scarlet Letter
three,1,The Scarlet Letter
discovered,1,The Scarlet Letter
plan,1,The Scarlet Letter
goes,1,The Scarlet Letter
guessed,1,The Scarlet Letter
embroidered,1,The Scarlet Letter
puritan,1,The Scarlet Letter
kisses,1,The Scarlet Letter
arthur,1,The Scarlet Letter
adding,1,The Scarlet Letter
seemingly,1,The Scarlet Letter
arrived,1,The Scarlet Letter
trouble,1,The Scarlet Letter
occasional,1,The Scarlet Letter
sin,1,The Scarlet Letter
lovers,1,The Scarlet Letter
consensus,1,The Scarlet Letter
former,1,The Scarlet Letter
visit,1,The Scarlet Letter
never,1,The Scarlet Letter
acknowledge,1,The Scarlet Letter
love,7,Romeo and Juliet
feast,7,Romeo and Juliet
lawrence,7,Romeo and Juliet
night,5,Romeo and Juliet
sees,5,Romeo and Juliet
dead,5,Romeo and Juliet
young,4,Romeo and Juliet
killed,4,Romeo and Juliet
marry,4,Romeo and Juliet
married,4,Romeo and Juliet
wedding,4,Romeo and Juliet
leave,4,Romeo and Juliet
rosaline,4,Romeo and Juliet
marriage,4,Romeo and Juliet
two,3,Romeo and Juliet
kinsman,3,Romeo and Juliet
see,3,Romeo and Juliet
back,3,Romeo and Juliet
side,3,Romeo and Juliet
mantua,3,Romeo and Juliet
morning,3,Romeo and Juliet
agrees,3,Romeo and Juliet
duel,3,Romeo and Juliet
learns,3,Romeo and Juliet
enters,3,Romeo and Juliet
plan,3,Romeo and Juliet
poison,3,Romeo and Juliet
since,3,Romeo and Juliet
fight,3,Romeo and Juliet
day,3,Romeo and Juliet
realizes,3,Romeo and Juliet
list,3,Romeo and Juliet
hears,3,Romeo and Juliet
declares,2,Romeo and Juliet
finds,2,Romeo and Juliet
one,2,Romeo and Juliet
distraught,2,Romeo and Juliet
another,2,Romeo and Juliet
watch,2,Romeo and Juliet
servant,2,Romeo and Juliet
house,2,Romeo and Juliet
body,2,Romeo and Juliet
crypt,2,Romeo and Juliet
room,2,Romeo and Juliet
soon,2,Romeo and Juliet
hurries,2,Romeo and Juliet
holds,2,Romeo and Juliet
dies,2,Romeo and Juliet
lovers,2,Romeo and Juliet
even,2,Romeo and Juliet
scene,2,Romeo and Juliet
disgusted,2,Romeo and Juliet
live,2,Romeo and Juliet
unsure,2,Romeo and Juliet
comes,2,Romeo and Juliet
feuding,2,Romeo and Juliet
advice,2,Romeo and Juliet
name,2,Romeo and Juliet
begin,2,Romeo and Juliet
secret,2,Romeo and Juliet
arrives,2,Romeo and Juliet
tries,2,Romeo and Juliet
enraged,2,Romeo and Juliet
kill,2,Romeo and Juliet
possibility,2,Romeo and Juliet
beloved,2,Romeo and Juliet
encounter,2,Romeo and Juliet
cousin,2,Romeo and Juliet
asks,2,Romeo and Juliet
death,2,Romeo and Juliet
son,2,Romeo and Juliet
friend,2,Romeo and Juliet
tomb,2,Romeo and Juliet
stop,2,Romeo and Juliet
parents,2,Romeo and Juliet
upon,2,Romeo and Juliet
children,2,Romeo and Juliet
yet,2,Romeo and Juliet
family,2,Romeo and Juliet
match,2,Romeo and Juliet
still,2,Romeo and Juliet
families,2,Romeo and Juliet
though,2,Romeo and Juliet
woman,2,Romeo and Juliet
window,2,Romeo and Juliet
father,2,Romeo and Juliet
orchard,2,Romeo and Juliet
feud,2,Romeo and Juliet
heart,2,Romeo and Juliet
peace,2,Romeo and Juliet
kills,2,Romeo and Juliet
potion,2,Romeo and Juliet
drinks,2,Romeo and Juliet
following,2,Romeo and Juliet
flees,2,Romeo and Juliet
capulets,2,Romeo and Juliet
next,2,Romeo and Juliet
counsels,2,Romeo and Juliet
man,2,Romeo and Juliet
unable,2,Romeo and Juliet
proceed,2,Romeo and Juliet
beautiful,2,Romeo and Juliet
earlier,1,Romeo and Juliet
use,1,Romeo and Juliet
go,1,Romeo and Juliet
marrying,1,Romeo and Juliet
becomes,1,Romeo and Juliet
rather,1,Romeo and Juliet
falls,1,Romeo and Juliet
moved,1,Romeo and Juliet
belongs,1,Romeo and Juliet
followed,1,Romeo and Juliet
wife,1,Romeo and Juliet
estate,1,Romeo and Juliet
considered,1,Romeo and Juliet
brawl,1,Romeo and Juliet
confessor,1,Romeo and Juliet
forgets,1,Romeo and Juliet
refuses,1,Romeo and Juliet
bodies,1,Romeo and Juliet
shocked,1,Romeo and Juliet
hold,1,Romeo and Juliet
bearing,1,Romeo and Juliet
gold,1,Romeo and Juliet
win,1,Romeo and Juliet
instantly,1,Romeo and Juliet
meet,1,Romeo and Juliet
attack,1,Romeo and Juliet
completely,1,Romeo and Juliet
calls,1,Romeo and Juliet
without,1,Romeo and Juliet
disregards,1,Romeo and Juliet
kiss,1,Romeo and Juliet
sneaks,1,Romeo and Juliet
retrieve,1,Romeo and Juliet
speeds,1,Romeo and Juliet
warring,1,Romeo and Juliet
old,1,Romeo and Juliet
spend,1,Romeo and Juliet
chest,1,Romeo and Juliet
grove,1,Romeo and Juliet
grief,1,Romeo and Juliet
take,1,Romeo and Juliet
witty,1,Romeo and Juliet
combatants,1,Romeo and Juliet
confined,1,Romeo and Juliet
meanwhile,1,Romeo and Juliet
profound,1,Romeo and Juliet
poisoned,1,Romeo and Juliet
decreeing,1,Romeo and Juliet
fourteen,1,Romeo and Juliet
falling,1,Romeo and Juliet
challenged,1,Romeo and Juliet
wait,1,Romeo and Juliet
returns,1,Romeo and Juliet
grave,1,Romeo and Juliet
last,1,Romeo and Juliet
want,1,Romeo and Juliet
make,1,Romeo and Juliet
follows,1,Romeo and Juliet
whose,1,Romeo and Juliet
noble,1,Romeo and Juliet
melancholy,1,Romeo and Juliet
stabs,1,Romeo and Juliet
dispatches,1,Romeo and Juliet
lips,1,Romeo and Juliet
away,1,Romeo and Juliet
quarantined,1,Romeo and Juliet
explaining,1,Romeo and Juliet
invites,1,Romeo and Juliet
bid,1,Romeo and Juliet
fighting,1,Romeo and Juliet
buys,1,Romeo and Juliet
seen,1,Romeo and Juliet
bearer,1,Romeo and Juliet
garden,1,Romeo and Juliet
embroiled,1,Romeo and Juliet
gets,1,Romeo and Juliet
arm,1,Romeo and Juliet
attend,1,Romeo and Juliet
suddenly,1,Romeo and Juliet
climb,1,Romeo and Juliet
prevent,1,Romeo and Juliet
women,1,Romeo and Juliet
closely,1,Romeo and Juliet
watches,1,Romeo and Juliet
drink,1,Romeo and Juliet
future,1,Romeo and Juliet
daughter,1,Romeo and Juliet
awakes,1,Romeo and Juliet
appears,1,Romeo and Juliet
better,1,Romeo and Juliet
rest,1,Romeo and Juliet
mother,1,Romeo and Juliet
grieve,1,Romeo and Juliet
exile,1,Romeo and Juliet
behind,1,Romeo and Juliet
hand,1,Romeo and Juliet
long,1,Romeo and Juliet
confides,1,Romeo and Juliet
alone,1,Romeo and Juliet
factions,1,Romeo and Juliet
knowing,1,Romeo and Juliet
disturbs,1,Romeo and Juliet
arranges,1,Romeo and Juliet
privy,1,Romeo and Juliet
tells,1,Romeo and Juliet
discover,1,Romeo and Juliet
despondent,1,Romeo and Juliet
anyway,1,Romeo and Juliet
beat,1,Romeo and Juliet
hiding,1,Romeo and Juliet
return,1,Romeo and Juliet
look,1,Romeo and Juliet
intends,1,Romeo and Juliet
violence,1,Romeo and Juliet
people,1,Romeo and Juliet
invite,1,Romeo and Juliet
seeing,1,Romeo and Juliet
banished,1,Romeo and Juliet
rash,1,Romeo and Juliet
breaks,1,Romeo and Juliet
wall,1,Romeo and Juliet
affections,1,Romeo and Juliet
talks,1,Romeo and Juliet
reunite,1,Romeo and Juliet
sneak,1,Romeo and Juliet
coming,1,Romeo and Juliet
resettles,1,Romeo and Juliet
seeks,1,Romeo and Juliet
died,1,Romeo and Juliet
reaches,1,Romeo and Juliet
runs,1,Romeo and Juliet
attended,1,Romeo and Juliet
unwilling,1,Romeo and Juliet
farewell,1,Romeo and Juliet
awaits,1,Romeo and Juliet
disloyalty,1,Romeo and Juliet
distance,1,Romeo and Juliet
recent,1,Romeo and Juliet
upset,1,Romeo and Juliet
vial,1,Romeo and Juliet
according,1,Romeo and Juliet
must,1,Romeo and Juliet
suggests,1,Romeo and Juliet
outraged,1,Romeo and Juliet
reluctant,1,Romeo and Juliet
constant,1,Romeo and Juliet
turn,1,Romeo and Juliet
compare,1,Romeo and Juliet
life,1,Romeo and Juliet
citizens,1,Romeo and Juliet
ending,1,Romeo and Juliet
household,1,Romeo and Juliet
inanimate,1,Romeo and Juliet
peaceful,1,Romeo and Juliet
duty,1,Romeo and Juliet
sycamores,1,Romeo and Juliet
individual,1,Romeo and Juliet
plea,1,Romeo and Juliet
days,1,Romeo and Juliet
forever,1,Romeo and Juliet
leaps,1,Romeo and Juliet
inside,1,Romeo and Juliet
concocts,1,Romeo and Juliet
thinks,1,Romeo and Juliet
fall,1,Romeo and Juliet
years,1,Romeo and Juliet
grows,1,Romeo and Juliet
home,1,Romeo and Juliet
procures,1,Romeo and Juliet
servants,1,Romeo and Juliet
affected,1,Romeo and Juliet
happy,1,Romeo and Juliet
names,1,Romeo and Juliet
time,1,Romeo and Juliet
confusion,1,Romeo and Juliet
husband,1,Romeo and Juliet
traditionally,1,Romeo and Juliet
masquerade,1,Romeo and Juliet
events,1,Romeo and Juliet
raise,1,Romeo and Juliet
hoping,1,Romeo and Juliet
entombed,1,Romeo and Juliet
attraction,1,Romeo and Juliet
dagger,1,Romeo and Juliet
vows,1,Romeo and Juliet
place,1,Romeo and Juliet
kissed,1,Romeo and Juliet
consummate,1,Romeo and Juliet
appear,1,Romeo and Juliet
free,1,Romeo and Juliet
newly,1,Romeo and Juliet
begins,1,Romeo and Juliet
age,1,Romeo and Juliet
decides,1,Romeo and Juliet
flowers,1,Romeo and Juliet
remains,1,Romeo and Juliet
scattering,1,Romeo and Juliet
enemy,1,Romeo and Juliet
outside,1,Romeo and Juliet
ruler,1,Romeo and Juliet
equally,1,Romeo and Juliet
end,1,Romeo and Juliet
apparently,1,Romeo and Juliet
ahead,1,Romeo and Juliet
agree,1,Romeo and Juliet
prodding,1,Romeo and Juliet
find,1,Romeo and Juliet
exchange,1,Romeo and Juliet
recognizes,1,Romeo and Juliet
understands,1,Romeo and Juliet
ladder,1,Romeo and Juliet
standing,1,Romeo and Juliet
discussing,1,Romeo and Juliet
tomorrow,1,Romeo and Juliet
allow,1,Romeo and Juliet
discovers,1,Romeo and Juliet
three,1,Romeo and Juliet
speaks,1,Romeo and Juliet
entranced,1,Romeo and Juliet
crime,1,Romeo and Juliet
rage,1,Romeo and Juliet
kisses,1,Romeo and Juliet
laid,1,Romeo and Juliet
attempts,1,Romeo and Juliet
forget,1,Romeo and Juliet
message,1,Romeo and Juliet
reveal,1,Romeo and Juliet
cell,1,Romeo and Juliet
prepares,1,Romeo and Juliet
moping,1,Romeo and Juliet
invitations,1,Romeo and Juliet
experience,1,Romeo and Juliet
leaping,1,Romeo and Juliet
buries,1,Romeo and Juliet
secretly,1,Romeo and Juliet
conflicts,1,Romeo and Juliet
reads,1,Romeo and Juliet
arrival,1,Romeo and Juliet
streets,1,Romeo and Juliet
begs,1,Romeo and Juliet
new,1,Romeo and Juliet
never,1,Romeo and Juliet
statues,1,Romeo and Juliet
says,1,Romeo and Juliet
sudden,1,Romeo and Juliet
speak,1,Romeo and Juliet
king,8,Macbeth
scottish,6,Macbeth
england,4,Macbeth
scotland,4,Macbeth
castle,4,Macbeth
night,4,Macbeth
dunsinane,4,Macbeth
thane,3,Macbeth
forces,3,Macbeth
news,3,Macbeth
wood,3,Macbeth
english,3,Macbeth
kingship,3,Macbeth
prophecies,3,Macbeth
born,3,Macbeth
battle,3,Macbeth
birnam,3,Macbeth
army,3,Macbeth
prophecy,3,Macbeth
kill,3,Macbeth
chamberlains,3,Macbeth
two,3,Macbeth
becomes,2,Macbeth
declares,2,Macbeth
ireland,2,Macbeth
throne,2,Macbeth
death,2,Macbeth
feast,2,Macbeth
indeed,2,Macbeth
order,2,Macbeth
crowned,2,Macbeth
killed,2,Macbeth
visits,2,Macbeth
morning,2,Macbeth
desires,2,Macbeth
men,2,Macbeth
murder,2,Macbeth
inverness,2,Macbeth
plan,2,Macbeth
generals,2,Macbeth
one,2,Macbeth
prophesy,2,Macbeth
kills,2,Macbeth
learns,2,Macbeth
cawdor,2,Macbeth
son,2,Macbeth
ghost,2,Macbeth
frightened,2,Macbeth
next,2,Macbeth
husband,2,Macbeth
nobility,2,Macbeth
nobles,2,Macbeth
woman,2,Macbeth
sons,1,Macbeth
nobleman,1,Macbeth
including,1,Macbeth
coming,1,Macbeth
bloody,1,Macbeth
violently,1,Macbeth
forests,1,Macbeth
uncertain,1,Macbeth
nothing,1,Macbeth
ahead,1,Macbeth
moor,1,Macbeth
remains,1,Macbeth
beheads,1,Macbeth
fortifies,1,Macbeth
believes,1,Macbeth
enemy,1,Macbeth
must,1,Macbeth
incapable,1,Macbeth
true,1,Macbeth
struck,1,Macbeth
revenge,1,Macbeth
women,1,Macbeth
whoever,1,Macbeth
armies,1,Macbeth
vengeful,1,Macbeth
prince,1,Macbeth
causing,1,Macbeth
camp,1,Macbeth
sees,1,Macbeth
flee,1,Macbeth
bemoans,1,Macbeth
kings,1,Macbeth
intentions,1,Macbeth
hews,1,Macbeth
defeated,1,Macbeth
benevolent,1,Macbeth
appalled,1,Macbeth
see,1,Macbeth
doomed,1,Macbeth
fail,1,Macbeth
condemned,1,Macbeth
power,1,Macbeth
eventually,1,Macbeth
separate,1,Macbeth
neutralize,1,Macbeth
brief,1,Macbeth
womb,1,Macbeth
betrayed,1,Macbeth
expect,1,Macbeth
doubts,1,Macbeth
feels,1,Macbeth
blame,1,Macbeth
appearance,1,Macbeth
grief,1,Macbeth
black,1,Macbeth
call,1,Macbeth
come,1,Macbeth
fulfilling,1,Macbeth
join,1,Macbeth
nevertheless,1,Macbeth
opposed,1,Macbeth
tyrannical,1,Macbeth
remainder,1,Macbeth
despair,1,Macbeth
norwegians,1,Macbeth
shielded,1,Macbeth
line,1,Macbeth
succeeded,1,Macbeth
wife,1,Macbeth
pessimistic,1,Macbeth
although,1,Macbeth
escapes,1,Macbeth
visit,1,Macbeth
birth,1,Macbeth
include,1,Macbeth
victories,1,Macbeth
heirs,1,Macbeth
battlefield,1,Macbeth
fits,1,Macbeth
half,1,Macbeth
seized,1,Macbeth
harmed,1,Macbeth
fearful,1,Macbeth
beware,1,Macbeth
fighting,1,Macbeth
deep,1,Macbeth
support,1,Macbeth
receives,1,Macbeth
scone,1,Macbeth
encounters,1,Macbeth
thank,1,Macbeth
continues,1,Macbeth
play,1,Macbeth
ambush,1,Macbeth
mother,1,Macbeth
guarantee,1,Macbeth
opponents,1,Macbeth
group,1,Macbeth
moves,1,Macbeth
cross,1,Macbeth
fear,1,Macbeth
easily,1,Macbeth
invincibility,1,Macbeth
safe,1,Macbeth
hires,1,Macbeth
invites,1,Macbeth
cesarean,1,Macbeth
fearfully,1,Macbeth
suffers,1,Macbeth
following,1,Macbeth
murderous,1,Macbeth
meanwhile,1,Macbeth
plagued,1,Macbeth
begins,1,Macbeth
untimely,1,Macbeth
number,1,Macbeth
cruelly,1,Macbeth
intrigued,1,Macbeth
none,1,Macbeth
boughs,1,Macbeth
reaches,1,Macbeth
rank,1,Macbeth
however,1,Macbeth
possibility,1,Macbeth
joins,1,Macbeth
tell,1,Macbeth
wants,1,Macbeth
rides,1,Macbeth
vanish,1,Macbeth
startling,1,Macbeth
named,1,Macbeth
despite,1,Macbeth
bloodstains,1,Macbeth
awaits,1,Macbeth
seems,1,Macbeth
murdered,1,Macbeth
defend,1,Macbeth
cavern,1,Macbeth
raising,1,Macbeth
section,1,Macbeth
spirits,1,Macbeth
might,1,Macbeth
seize,1,Macbeth
previous,1,Macbeth
fled,1,Macbeth
tries,1,Macbeth
invasion,1,Macbeth
overrides,1,Macbeth
subjects,1,Macbeth
country,1,Macbeth
present,1,Macbeth
sequence,1,Macbeth
accession,1,Macbeth
guests,1,Macbeth
skeptically,1,Macbeth
royal,1,Macbeth
raves,1,Macbeth
children,1,Macbeth
alive,1,Macbeth
demons,1,Macbeth
move,1,Macbeth
persuades,1,Macbeth
murderers,1,Macbeth
vows,1,Macbeth
numb,1,Macbeth
supernatural,1,Macbeth
military,1,Macbeth
gradually,1,Macbeth
cut,1,Macbeth
respectively,1,Macbeth
writes,1,Macbeth
realizes,1,Macbeth
incites,1,Macbeth
objections,1,Macbeth
instead,1,Macbeth
certain,1,Macbeth
man,1,Macbeth
well,1,Macbeth
also,1,Macbeth
increasing,1,Macbeth
dine,1,Macbeth
family,1,Macbeth
arrive,1,Macbeth
hands,1,Macbeth
treat,1,Macbeth
happened,1,Macbeth
show,1,Macbeth
asleep,1,Macbeth
relieved,1,Macbeth
execution,1,Macbeth
together,1,Macbeth
secure,1,Macbeth
rebel,1,Macbeth
dagger,1,Macbeth
overwhelm,1,Macbeth
sleepwalking,1,Macbeth
encounter,1,Macbeth
hears,1,Macbeth
get,1,Macbeth
fight,1,Macbeth
ripped,1,Macbeth
portents,1,Macbeth
advancing,1,Macbeth
beget,1,Macbeth
long,1,Macbeth
made,1,Macbeth
furious,1,Macbeth
insecure,1,Macbeth
way,1,Macbeth
vision,1,Macbeth
stabs,1,Macbeth
resistance,1,Macbeth
remember,1,Macbeth
uncertainty,1,Macbeth
knows,1,Macbeth
led,1,Macbeth
orders,1,Macbeth
goes,1,Macbeth
companion,1,Macbeth
crime,1,Macbeth
discovered,1,Macbeth
stricken,1,Macbeth
challenge,1,Macbeth
though,1,Macbeth
withdrawn,1,Macbeth
defenseless,1,Macbeth
rage,1,Macbeth
drunk,1,Macbeth
great,1,Macbeth
obtain,1,Macbeth
fears,1,Macbeth
trio,1,Macbeth
sink,1,Macbeth
comes,1,Macbeth
norway,1,Macbeth
assumes,1,Macbeth
fearing,1,Macbeth
never,1,Macbeth
pitched,1,Macbeth
arrives,1,Macbeth
behavior,1,Macbeth
demise,1,Macbeth
telling,1,Macbeth
ostensibly,1,Macbeth
invading,1,Macbeth
macdonwald,1,Macbeth
damage,1,Macbeth
aunt,5,Emma
highbury,4,Emma
martin,4,Emma
soon,4,Emma
village,4,Emma
love,4,Emma
man,4,Emma
believes,3,Emma
new,3,Emma
loves,3,Emma
friend,3,Emma
finds,3,Emma
feelings,3,Emma
young,3,Emma
match,3,Emma
approval,3,Emma
though,3,Emma
marry,3,Emma
deserves,2,Emma
immediately,2,Emma
london,2,Emma
set,2,Emma
convinced,2,Emma
charms,2,Emma
engaged,2,Emma
comes,2,Emma
revelation,2,Emma
true,2,Emma
robert,2,Emma
imagines,2,Emma
father,2,Emma
governess,2,Emma
wife,2,Emma
proposal,2,Emma
uncle,2,Emma
plans,2,Emma
matchmaking,2,Emma
affection,2,Emma
distress,1,Emma
picnic,1,Emma
delight,1,Emma
saves,1,Emma
becomes,1,Emma
work,1,Emma
leaves,1,Emma
especially,1,Emma
realize,1,Emma
town,1,Emma
mysteries,1,Emma
accepts,1,Emma
delightful,1,Emma
long,1,Emma
offering,1,Emma
dislikes,1,Emma
son,1,Emma
find,1,Emma
knows,1,Emma
way,1,Emma
less,1,Emma
hair,1,Emma
expects,1,Emma
insinuation,1,Emma
means,1,Emma
suspicion,1,Emma
equal,1,Emma
spurned,1,Emma
eye,1,Emma
saying,1,Emma
intrigue,1,Emma
sets,1,Emma
comforted,1,Emma
question,1,Emma
romantic,1,Emma
event,1,Emma
beautiful,1,Emma
resident,1,Emma
must,1,Emma
novel,1,Emma
illnesses,1,Emma
meanwhile,1,Emma
directed,1,Emma
gifted,1,Emma
heir,1,Emma
attachment,1,Emma
nature,1,Emma
defense,1,Emma
complaints,1,Emma
forming,1,Emma
old,1,Emma
girl,1,Emma
weeps,1,Emma
flattered,1,Emma
brother,1,Emma
usual,1,Emma
toward,1,Emma
although,1,Emma
back,1,Emma
awry,1,Emma
law,1,Emma
spinster,1,Emma
takes,1,Emma
ensue,1,Emma
almost,1,Emma
unlike,1,Emma
resists,1,Emma
pair,1,Emma
smith,1,Emma
paves,1,Emma
reprimands,1,Emma
understanding,1,Emma
ends,1,Emma
offended,1,Emma
matches,1,Emma
go,1,Emma
efforts,1,Emma
infatuated,1,Emma
deterred,1,Emma
resolving,1,Emma
reserve,1,Emma
notices,1,Emma
quarrel,1,Emma
rushes,1,Emma
second,1,Emma
fairfax,1,Emma
conjuring,1,Emma
comfort,1,Emma
laughs,1,Emma
nothing,1,Emma
flirtation,1,Emma
gypsy,1,Emma
visitor,1,Emma
merely,1,Emma
station,1,Emma
begins,1,Emma
flirts,1,Emma
bath,1,Emma
earns,1,Emma
wonder,1,Emma
object,1,Emma
beggars,1,Emma
encouragement,1,Emma
character,1,Emma
upset,1,Emma
death,1,Emma
well,1,Emma
solves,1,Emma
clearly,1,Emma
reject,1,Emma
kindhearted,1,Emma
jealous,1,Emma
next,1,Emma
forces,1,Emma
sights,1,Emma
obsession,1,Emma
tells,1,Emma
addition,1,Emma
unknown,1,Emma
dance,1,Emma
clear,1,Emma
tell,1,Emma
crushed,1,Emma
news,1,Emma
gentleman,1,Emma
taken,1,Emma
fallen,1,Emma
insinuates,1,Emma
making,1,Emma
implication,1,Emma
defends,1,Emma
hide,1,Emma
suitor,1,Emma
treasured,1,Emma
worthy,1,Emma
however,1,Emma
woman,1,Emma
success,1,Emma
left,1,Emma
potential,1,Emma
leave,1,Emma
unexpected,1,Emma
worries,1,Emma
suggestion,1,Emma
mainly,1,Emma
compassion,1,Emma
twenty,1,Emma
persuades,1,Emma
insults,1,Emma
blinded,1,Emma
accomplished,1,Emma
declares,1,Emma
self,1,Emma
cut,1,Emma
everyone,1,Emma
greets,1,Emma
upon,1,Emma
assumes,1,Emma
never,1,Emma
secretly,1,Emma
proves,1,Emma
farmer,1,Emma
suspects,1,Emma
realizes,1,Emma
independent,1,Emma
situation,1,Emma
visiting,1,Emma
secret,1,Emma
critical,1,Emma
suspect,1,Emma
widower,1,Emma
home,1,Emma
lucky,1,Emma
marriage,1,Emma
humiliated,1,Emma
year,1,Emma
precocious,1,Emma
warmth,1,Emma
ball,1,Emma
warn,1,Emma
attentions,1,Emma
eligible,1,Emma
meddling,1,Emma
visit,1,Emma
declared,1,Emma
raised,1,Emma
marries,1,Emma
social,1,Emma
expected,1,Emma
naturally,1,Emma
shares,1,Emma
vicar,1,Emma
dismisses,1,Emma
another,1,Emma
died,1,Emma
loses,1,Emma
screen,1,Emma
watches,1,Emma
wiser,1,Emma
makes,1,Emma
misunderstandings,1,Emma
enthusiasm,1,Emma
narrator,1,Emma
suspicious,1,Emma
bates,1,Emma
attempts,1,Emma
parentage,1,Emma
fortune,1,Emma
discovers,1,Emma
preference,1,Emma
slowly,1,Emma
day,1,Emma
discourage,1,Emma
named,8,Jane Eyre
bertha,7,Jane Eyre
mr,6,Jane Eyre
one,6,Jane Eyre
mason,6,Jane Eyre
school,6,Jane Eyre
lowood,5,Jane Eyre
uncle,5,Jane Eyre
story,4,Jane Eyre
life,4,Jane Eyre
wife,4,Jane Eyre
man,4,Jane Eyre
years,4,Jane Eyre
two,4,Jane Eyre
mrs,4,Jane Eyre
brocklehurst,4,Jane Eyre
st,4,Jane Eyre
finds,4,Jane Eyre
poole,3,Jane Eyre
grace,3,Jane Eyre
day,3,Jane Eyre
young,3,Jane Eyre
fire,3,Jane Eyre
ferndean,2,Jane Eyre
cruel,2,Jane Eyre
claims,2,Jane Eyre
night,2,Jane Eyre
servants,2,Jane Eyre
blanche,2,Jane Eyre
called,2,Jane Eyre
wedding,2,Jane Eyre
married,2,Jane Eyre
teaching,2,Jane Eyre
love,2,Jane Eyre
servant,2,Jane Eyre
immediately,2,Jane Eyre
voice,2,Jane Eyre
end,2,Jane Eyre
marry,2,Jane Eyre
accepts,2,Jane Eyre
declaring,2,Jane Eyre
lost,2,Jane Eyre
room,2,Jane Eyre
manor,2,Jane Eyre
wealthy,2,Jane Eyre
helen,2,Jane Eyre
aunt,2,Jane Eyre
decides,2,Jane Eyre
bessie,2,Jane Eyre
epidemic,2,Jane Eyre
three,2,Jane Eyre
new,2,Jane Eyre
mary,2,Jane Eyre
takes,2,Jane Eyre
india,2,Jane Eyre
died,2,Jane Eyre
woman,2,Jane Eyre
cousin,2,Jane Eyre
